2016-04-03 20:05:05,638 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd812372000f with negotiated timeout 20000 for client /0:0:0:0:0:0:0:1:38301
2016-04-03 20:05:12,357 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd812372000f, likely client has closed socket
2016-04-03 20:05:12,359 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /0:0:0:0:0:0:0:1:38301 which had sessionid 0x153dd812372000f
2016-04-03 20:05:12,365 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd812372000e, likely client has closed socket
2016-04-03 20:05:12,366 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /0:0:0:0:0:0:0:1:38300 which had sessionid 0x153dd812372000e
2016-04-03 20:05:26,000 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x153dd812372000e, timeout of 20000ms exceeded
2016-04-03 20:05:26,001 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd812372000e
2016-04-03 20:05:32,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x153dd812372000f, timeout of 20000ms exceeded
2016-04-03 20:05:32,003 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd812372000f
2016-04-03 20:07:53,532 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:47343
2016-04-03 20:07:53,534 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:47343
2016-04-03 20:07:53,539 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd8123720010 with negotiated timeout 20000 for client /127.0.0.1:47343
2016-04-03 20:07:53,808 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:47344
2016-04-03 20:07:53,811 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:47344
2016-04-03 20:07:53,814 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd8123720011 with negotiated timeout 20000 for client /127.0.0.1:47344
2016-04-03 20:08:00,380 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd8123720010, likely client has closed socket
2016-04-03 20:08:00,388 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:47343 which had sessionid 0x153dd8123720010
2016-04-03 20:08:00,391 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd8123720011, likely client has closed socket
2016-04-03 20:08:00,398 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:47344 which had sessionid 0x153dd8123720011
2016-04-03 20:08:14,000 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x153dd8123720011, timeout of 20000ms exceeded
2016-04-03 20:08:14,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x153dd8123720010, timeout of 20000ms exceeded
2016-04-03 20:08:14,002 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd8123720011
2016-04-03 20:08:14,003 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x153dd8123720010
2016-04-03 20:09:36,890 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /0:0:0:0:0:0:0:1:38341
2016-04-03 20:09:36,895 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:38341
2016-04-03 20:09:36,898 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd8123720012 with negotiated timeout 20000 for client /0:0:0:0:0:0:0:1:38341
2016-04-03 20:09:37,167 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /0:0:0:0:0:0:0:1:38342
2016-04-03 20:09:37,169 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /0:0:0:0:0:0:0:1:38342
2016-04-03 20:09:37,176 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x153dd8123720013 with negotiated timeout 20000 for client /0:0:0:0:0:0:0:1:38342
2016-04-03 20:09:44,353 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd8123720013, likely client has closed socket
2016-04-03 20:09:44,363 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /0:0:0:0:0:0:0:1:38342 which had sessionid 0x153dd8123720013
2016-04-03 20:09:44,364 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x153dd8123720012, likely client has closed socket
